"THANAME","UNINAME","DIV_CODE_1","DIST_COD_1","UPZ_CODE_1","UNI_CODE_1","Area_uni_m","ID"
"Muladi","Ward No-03",10,1006,100669,10066903,1703847.89404301,377
"Muladi","Ward No-04",10,1006,100669,10066904,1090992.7398027,378
"Muladi","Ward No-05",10,1006,100669,10066905,3028645.50790577,379
"Muladi","Ward No-06",10,1006,100669,10066906,1756538.70250064,380
"Muladi","Ward No-07",10,1006,100669,10066907,1294879.36006205,381
"Muladi","Ward No-08",10,1006,100669,10066908,1250935.89911417,382
"Muladi","Ward No-09",10,1006,100669,10066909,1632406.97124991,383
"Wazirpur","Bamrail",10,1006,100694,10069410,25434025.1379853,384
"Wazirpur","Bara Kotha",10,1006,100694,10069421,21794883.9554551,385
"Wazirpur","Guthia",10,1006,100694,10069431,28906334.1312666,387
"Wazirpur","Jalla",10,1006,100694,10069452,26755622.920289,389
"Wazirpur","Otra",10,1006,100694,10069463,21625015.5294429,390
"Wazirpur","Satla",10,1006,100694,10069473,48538699.7290578,391
"Wazirpur","Shikarpur",10,1006,100694,10069484,19923942.5373525,392
"Wazirpur","Sholak",10,1006,100694,10069494,24030872.9528414,393
"Bhola Sadar","Alinagar",10,1009,100918,10091812,11125304.5519804,394
"Bhola Sadar","Bapta",10,1009,100918,10091814,15888612.3371715,395
"Bhola Sadar","Bhelu Miah",10,1009,100918,10091894,59410445.5882483,396
"Bhola Sadar","Char Samaia",10,1009,100918,10091821,15437220.2302196,397
"Bhola Sadar","Char Shibpur",10,1009,100918,10091829,13814391.9658752,398
"Bhola Sadar","Dakshin Dighaldi",10,1009,100918,10091880,20773875.6772575,399
"Bhola Sadar","Dhania",10,1009,100918,10091836,20673708.1387847,400
"Bhola Sadar","Illisha",10,1009,100918,10091851,56484906.8544569,401
"Bhola Sadar","Kachia",10,1009,100918,10091858,17076906.0700427,402
"Bhola Sadar","Paschim Ilisha",10,1009,100918,10091855,32356461.5895748,403
"Bhola Sadar","Rajapur",10,1009,100918,10091873,98954651.8589249,404
"Bhola Sadar","Uttar Dighaldi",10,1009,100918,10091865,19145852.3671424,405
"Bhola Sadar","Veduria",10,1009,100918,10091887,51992740.2138934,406
"Bhola Sadar","Ward No-01",10,1009,100918,10091801,712193.83567871,407
"Bhola Sadar","Ward No-02",10,1009,100918,10091802,500955.59648558,408
"Bhola Sadar","Ward No-03",10,1009,100918,10091803,1177472.94321518,409
"Bhola Sadar","Ward No-04",10,1009,100918,10091804,1613358.84739518,410
"Bhola Sadar","Ward No-05",10,1009,100918,10091805,988010.93356912,411
"Bhola Sadar","Ward No-06",10,1009,100918,10091806,262758.44595419,412
"Bhola Sadar","Ward No-07",10,1009,100918,10091807,482511.54647065,413
"Bhola Sadar","Ward No-08",10,1009,100918,10091808,749425.16143221,414
"Bhola Sadar","Ward No-09",10,1009,100918,10091809,1042274.88440481,415
"Burhanuddin","Bara Manika",10,1009,100921,10092116,28367566.460394,416
"Burhanuddin","Deula",10,1009,100921,10092119,25142886.9045593,417
"Burhanuddin","Gangapur",10,1009,100921,10092128,71207506.7220744,418
"Burhanuddin","Hassan Nagar",10,1009,100921,10092138,23064895.6160946,419
"Burhanuddin","Kachia",10,1009,100921,10092147,34527439.1005099,420
"Burhanuddin","Kalma",10,1009,100954,10095447,776848.66588465,421
"Burhanuddin","Kutba",10,1009,100921,10092157,17782578.100931,422
"Burhanuddin","Pakshia",10,1009,100921,10092166,26021023.4420226,423
"Burhanuddin","Sachra",10,1009,100921,10092176,26666042.697659,424
"Burhanuddin","Tabgi",10,1009,100921,10092195,25761622.0714681,425
"Burhanuddin","Ward No-01",10,1009,100921,10092101,696933.26351704,426
"Burhanuddin","Ward No-02",10,1009,100921,10092102,1777416.2900755,427
"Burhanuddin","Ward No-03",10,1009,100921,10092103,539360.79873149,428
"Burhanuddin","Ward No-04",10,1009,100921,10092104,1655438.91980621,429
"Burhanuddin","Ward No-05",10,1009,100921,10092105,233451.2951672,430
"Burhanuddin","Ward No-06",10,1009,100921,10092106,497526.50732268,431
"Burhanuddin","Ward No-07",10,1009,100921,10092107,621041.99524948,432
"Burhanuddin","Ward No-08",10,1009,100921,10092108,243129.60683732,433
"Burhanuddin","Ward No-09",10,1009,100921,10092109,1370990.58039023,434
"Char Fasson","Abdullapur",10,1009,100925,10092513,20167156.3415755,435
"Char Fasson","Abu Bakarpur",10,1009,100925,10092511,14638507.5032179,436
"Char Fasson","Adhakha Nazrul Nagar",10,1009,100925,10092514,50658584.7553361,437
"Char Fasson","Aminabad",10,1009,100925,10092515,17524641.686933,438
"Char Fasson","Aslampur",10,1009,100925,10092519,37503069.3199295,439
"Char Fasson","Char Kalmi",10,1009,100925,10092528,32329649.5265248,440
"Char Fasson","Char Kukri Mukri",10,1009,100925,10092570,235737444.71681,441
"Char Fasson","Char Madras",10,1009,100925,10092538,104410441.379346,442
"Char Fasson","Char Manika",10,1009,100925,10092547,116828130.300083,443
"Char Fasson","Dhal Char",10,1009,100925,10092551,117421851.900041,444
"Char Fasson","Ewajpur",10,1009,100925,10092553,23983506.7647163,445
"Char Fasson","Hazariganj",10,1009,100925,10092557,206389976.677411,446
"Char Fasson","Jahanpur",10,1009,100925,10092563,180129432.189034,447
"Char Fasson","Jinnaghar",10,1009,100925,10092566,17407311.6710125,448
"Char Fasson","Mujib Nagar",10,1009,100925,10092573,41674334.3137602,449
"Char Fasson","Nilkamal",10,1009,100925,10092576,58733049.2916496,450
"Char Fasson","Nurabad",10,1009,100925,10092585,35330188.5491949,451
"Char Fasson","Osmanganj",10,1009,100925,10092595,20678104.647739,452
"Char Fasson","Rasul Pur",10,1009,100925,10092588,34743538.0882168,453
"Char Fasson","Ward No-01",10,1009,100925,10092501,1738867.53713715,454
"Char Fasson","Ward No-02",10,1009,100925,10092502,1758864.84946126,455
"Char Fasson","Ward No-03",10,1009,100925,10092503,2969795.53397777,456
"Char Fasson","Ward No-04",10,1009,100925,10092504,1014849.22761,457
"Char Fasson","Ward No-05",10,1009,100925,10092505,1659168.82019762,458
"Char Fasson","Ward No-06",10,1009,100925,10092506,1358830.96769548,459
"Char Fasson","Ward No-07",10,1009,100925,10092507,760687.10435594,460
"Char Fasson","Ward No-08",10,1009,100925,10092508,944137.70197744,461
"Char Fasson","Ward No-09",10,1009,100925,10092509,1821776.00277631,462
"Daulatkhan","Bhabanipur",10,1009,100929,10092916,18173863.9012024,463
"Daulatkhan","Char Khalifa",10,1009,100929,10092919,17774604.5507788,464
"Daulatkhan","Char Pata",10,1009,100929,10092928,23318040.5422819,465
"Daulatkhan","Dakshin Joynagar",10,1009,100929,10092985,14334922.3717173,466
"Daulatkhan","Hajipur",10,1009,100929,10092938,73516018.5222257,467
"Daulatkhan","Madanpur",10,1009,100929,10092947,73105485.4767624,468
"Daulatkhan","Medua",10,1009,100929,10092957,42675346.6482912,469
"Daulatkhan","Saidpur",10,1009,100929,10092995,20804015.8765427,470
"Daulatkhan","Uttar Joynagar",10,1009,100929,10092976,20617606.631119,471
"Daulatkhan","Ward No-01",10,1009,100929,10092901,172763.20221744,472
"Daulatkhan","Ward No-02",10,1009,100929,10092902,319023.84464615,473
"Daulatkhan","Ward No-03",10,1009,100929,10092903,322919.93440237,474
"Daulatkhan","Ward No-04",10,1009,100929,10092904,262226.44517341,475
"Daulatkhan","Ward No-05",10,1009,100929,10092905,83844.1045557,476
"Daulatkhan","Ward No-06",10,1009,100929,10092906,145376.30549643,477
"Daulatkhan","Ward No-07",10,1009,100929,10092907,446538.3013221,478
"Daulatkhan","Ward No-08",10,1009,100929,10092908,151477.8815719,479
"Daulatkhan","Ward No-09",10,1009,100929,10092909,234107.97458508,480
"Lalmohan","Badarpur",10,1009,100954,10095416,47638814.8691882,481
"Lalmohan","Char Bhuta",10,1009,100954,10095419,27407794.5103974,482
"Lalmohan","Dhali Gaurnagar",10,1009,100954,10095428,45434080.5204548,483
"Lalmohan","Farazganj",10,1009,100954,10095438,23012640.5344348,484
"Lalmohan","Lalmohan",10,1009,100954,10095457,12772654.6704747,486
"Lalmohan","Lord Hardinje",10,1009,100954,10095466,115691316.324407,487
"Lalmohan","Paschim Char Umed",10,1009,100954,10095470,42992682.7380751,488
"Lalmohan","Ramaganj",10,1009,100954,10095476,24086759.8152084,489
"Lalmohan","Ward No-01",10,1009,100954,10095401,615406.40738035,490
"Lalmohan","Ward No-02",10,1009,100954,10095402,411180.26281738,491
"Lalmohan","Ward No-03",10,1009,100954,10095403,1846038.81817616,492
"Lalmohan","Ward No-04",10,1009,100954,10095404,780308.82590475,493
"Lalmohan","Ward No-05",10,1009,100954,10095405,1089527.67471994,494
"Lalmohan","Ward No-06",10,1009,100954,10095406,705250.24124103,495
"Lalmohan","Ward No-07",10,1009,100954,10095407,1116713.03071038,496
"Lalmohan","Ward No-08",10,1009,100954,10095408,903141.95139222,497
"Lalmohan","Ward No-09",10,1009,100954,10095409,1153795.75844887,498
"Manpura","Dakshin Sakuchia",10,1009,100965,10096521,210848970.780282,499
"Manpura","Hajirhat",10,1009,100965,10096523,116719978.561722,500
"Manpura","Manpura",10,1009,100965,10096547,133638434.806206,501
"Manpura","Uttar Sakuchia",10,1009,100965,10096571,47976716.9544723,502
"Tazumuddin","Bara Malancha",10,1009,100991,10099119,57924858.7525421,503
"Tazumuddin","Chanchra",10,1009,100991,10099138,44931077.6999845,504
"Tazumuddin","Chandpur",10,1009,100991,10099157,37108468.2016609,505
"Tazumuddin","Shambhupur",10,1009,100991,10099185,35992876.2253375,506
"Tazumuddin","Sonapur",10,1009,100991,10099176,174751347.432834,507
"Adamdighi","Adam Dighi",50,5010,501006,50100613,26525022.3150057,508
"Adamdighi","Champapur",50,5010,501006,50100627,31477571.8809078,509
"Adamdighi","Chhatiangram",50,5010,501006,50100640,27495189.8926512,510
"Adamdighi","Kundagram",50,5010,501006,50100654,30300408.7971069,511
"Adamdighi","Nasratpur",50,5010,501006,50100667,23849246.2227008,512
"Adamdighi","Shantahar",50,5010,501006,50100681,20199926.2242396,513
"Adamdighi","Thalta Majhgram",50,5010,501067,50106784,358047.74547572,514
"Adamdighi","Ward No-01",50,5010,501006,50100601,1930421.32331537,515
"Adamdighi","Ward No-02",50,5010,501006,50100602,1610506.90707154,516
"Adamdighi","Ward No-03",50,5010,501006,50100603,560206.78447815,517
"Adamdighi","Ward No-04",50,5010,501006,50100604,1939015.5861231,518
"Adamdighi","Ward No-05",50,5010,501006,50100605,537136.08821952,519
"Adamdighi","Ward No-06",50,5010,501006,50100606,401388.17549801,520
"Adamdighi","Ward No-07",50,5010,501006,50100607,352510.53396355,521
"Adamdighi","Ward No-08",50,5010,501006,50100608,1810757.82245804,522
"Adamdighi","Ward No-09",50,5010,501006,50100609,1370678.16749844,523
"Bogra Sadar","Erulia",50,5010,501020,50102023,16210337.1239664,524
"Bogra Sadar","Fapore",50,5010,501020,50102025,9952941.15756191,525
"Bogra Sadar","Gokul",50,5010,501020,50102034,12065168.3599982,526
"Bogra Sadar","Lahiri Para",50,5010,501020,50102047,17325913.5063444,527
"Bogra Sadar","Namuja",50,5010,501020,50102060,16530729.0461709,528
"Bogra Sadar","Nishindara",50,5010,501020,50102064,5387323.2171482,529
"Bogra Sadar","Noongola",50,5010,501020,50102069,13306442.7530384,530
"Bogra Sadar","Rajapur",50,5010,501020,50102073,3804702.62483358,531
"Bogra Sadar","Sekherkola",50,5010,501020,50102086,14718843.1226276,532
"Bogra Sadar","Shabgram",50,5010,501020,50102077,9242004.75364118,533
"Bogra Sadar","Shakharia",50,5010,501020,50102082,7864374.47596856,534
"Bogra Sadar","Ward No-01",50,5010,501020,50102001,2439129.33758373,535
"Bogra Sadar","Ward No-02",50,5010,501020,50102002,1394937.49545504,536
"Bogra Sadar","Ward No-03",50,5010,501020,50102003,887414.05984206,537
"Bogra Sadar","Ward No-04",50,5010,501020,50102004,996662.34437743,538
"Bogra Sadar","Ward No-05",50,5010,501020,50102005,495948.8938625,539
"Bogra Sadar","Ward No-06",50,5010,501020,50102006,891024.76040327,540
"Bogra Sadar","Ward No-07",50,5010,501020,50102007,645010.16006051,541
"Bogra Sadar","Ward No-08",50,5010,501020,50102008,1994430.73204809,542
"Bogra Sadar","Ward No-09",50,5010,501020,50102009,778005.15947346,543
"Bogra Sadar","Ward No-10",50,5010,501020,50102010,732256.16308602,544
"Bogra Sadar","Ward No-11",50,5010,501020,50102011,994824.89464295,545
"Bogra Sadar","Ward No-12",50,5010,501020,50102012,346894.7906739,546
"Bogra Sadar","Ward No-14",50,5010,501020,50102014,3347040.84561566,547
"Bogra Sadar","Ward No-15",50,5010,501020,50102015,6114234.28632337,548
"Bogra Sadar","Ward No-16",50,5010,501020,50102016,1326245.64361053,549
"Bogra Sadar","Ward No-17",50,5010,501020,50102017,3802297.13369596,550
"Bogra Sadar","Ward No-18",50,5010,501020,50102018,2570267.27441425,551
"Bogra Sadar","Ward No-19",50,5010,501020,50102019,10563696.1406414,552
"Bogra Sadar","Ward No-20",50,5010,501020,50102020,5028254.56576063,553
"Bogra Sadar","Ward No-21 (part)",50,5010,501020,50102021,4320634.21867693,554
"Bogra Sadar","Ward No-21 (part) Bogra Psa",50,5010,501085,50108521,130219.74010738,555
"Dhunat","Bhandarbari",50,5010,501027,50102715,23982596.1511832,556
"Dhunat","Chaukibari",50,5010,501027,50102719,30146171.9174129,557
"Dhunat","Chikashi",50,5010,501027,50102728,26529829.3152762,558
"Dhunat","Dhunat",50,5010,501027,50102738,21015559.8940616,559
"Dhunat","Elangi",50,5010,501027,50102747,19507669.5077751,560
"Dhunat","Gopalnagar",50,5010,501027,50102757,25151754.6295773,561
"Dhunat","Gosainbari",50,5010,501027,50102766,21697323.8825382,562
"Dhunat","Kaler Para",50,5010,501027,50102776,23172431.5384516,563
"Dhunat","Mathurapur",50,5010,501027,50102785,27012386.2505175,564
"Dhunat","Nimgachhi",50,5010,501027,50102795,26162391.9324537,565
"Dhunat","Ward No-01",50,5010,501027,50102701,811824.17441614,566
"Dhunat","Ward No-02",50,5010,501027,50102702,693440.4221154,567
"Dhunat","Ward No-03",50,5010,501027,50102703,1059665.85895644,568
"Dhunat","Ward No-04",50,5010,501027,50102704,580195.89695609,569
"Dhunat","Ward No-05",50,5010,501027,50102705,411544.48876864,570
"Dhunat","Ward No-06",50,5010,501027,50102706,244999.2753551,571
"Dhunat","Ward No-07",50,5010,501027,50102707,395423.47998866,572
"Dhunat","Ward No-08",50,5010,501027,50102708,752194.83476873,573
"Dhunat","Ward No-09",50,5010,501027,50102709,469443.09921476,574
"Dhupchanchia","Chamrul",50,5010,501033,50103313,32056491.2638387,575
"Dhupchanchia","Dhupchanchia",50,5010,501033,50103327,16009321.0287456,576
"Dhupchanchia","Gobindapur",50,5010,501033,50103340,29290424.1817833,577
"Dhupchanchia","Gunahar",50,5010,501033,50103354,29136753.1413308,578
"Dhupchanchia","Talora",50,5010,501033,50103367,22855676.0642468,579
"Dhupchanchia","Ward No-01",50,5010,501033,50103301,4413449.61532358,580
"Dhupchanchia","Ward No-02",50,5010,501033,50103302,1738027.98956817,581
"Dhupchanchia","Ward No-03",50,5010,501033,50103303,1117990.54064447,582
"Dhupchanchia","Ward No-04",50,5010,501033,50103304,319806.85534068,583
"Dhupchanchia","Ward No-05",50,5010,501033,50103305,345997.37107649,584
"Dhupchanchia","Ward No-06",50,5010,501033,50103306,294178.04501942,585
"Dhupchanchia","Ward No-07",50,5010,501033,50103307,144126.08718372,586
"Dhupchanchia","Ward No-08",50,5010,501033,50103308,1391665.88008469,587
"Dhupchanchia","Ward No-09",50,5010,501033,50103309,966645.83643678,588
"Dhupchanchia","Zianagar",50,5010,501033,50103381,22381469.6605392,589
"Gabtali","Balia Dighi",50,5010,501040,50104011,21343693.3951241,590
"Gabtali","Dakshinpara",50,5010,501040,50104017,15365591.8191126,591
"Gabtali","Durgahata",50,5010,501040,50104027,26458566.4549902,592
"Gabtali","Gabtali",50,5010,501040,50104033,12700769.5901623,593
"Gabtali","Kagail",50,5010,501040,50104047,15667114.573001,594
"Gabtali","Mahishaban",50,5010,501040,50104054,23462563.6748364,595
"Gabtali","Naruamala",50,5010,501040,50104061,18250918.9019554,596
"Gabtali","Nasipur",50,5010,501040,50104067,17495561.1755042,597
"Gabtali","Nepaltali",50,5010,501040,50104074,34990282.8480445,598
"Gabtali","Rameshwarpur",50,5010,501040,50104081,17614274.9108183,599
"Gabtali","Sonarai",50,5010,501040,50104088,28604383.3551632,600
"Gabtali","Ward No-01",50,5010,501040,50104001,1106677.74274587,601
"Gabtali","Ward No-02",50,5010,501040,50104002,839572.49385307,602
"Gabtali","Ward No-03",50,5010,501040,50104003,1046995.06884324,603
"Gabtali","Ward No-04",50,5010,501040,50104004,928225.20508808,604
"Gabtali","Ward No-05",50,5010,501040,50104005,1090461.35815329,605
"Gabtali","Ward No-06",50,5010,501040,50104006,890012.67570462,606
"Gabtali","Ward No-07",50,5010,501040,50104007,2562258.92284513,607
"Gabtali","Ward No-08",50,5010,501040,50104008,894212.24552364,608
"Gabtali","Ward No-09",50,5010,501040,50104009,1269389.67202753,609
"Kahaloo","Bir Kedar",50,5010,501054,50105413,21673461.3293742,610
"Kahaloo","Durgapur",50,5010,501054,50105419,30566961.5889902,611
"Kahaloo","Jamgaon",50,5010,501054,50105428,32588892.845246,612
"Kahaloo","Kahaloo",50,5010,501054,50105438,19656477.9122635,613
"Kahaloo","Kalai Majh Para",50,5010,501054,50105447,19113954.8796491,614
"Kahaloo","Malancha",50,5010,501054,50105457,35778018.2023362,615
"Kahaloo","Murail",50,5010,501054,50105466,26208717.5033504,616
"Kahaloo","Narahatta",50,5010,501054,50105476,22388405.0249696,617
"Kahaloo","Paikar",50,5010,501054,50105485,24433059.8922458,618
"Kahaloo","Ward No-01",50,5010,501054,50105401,1153021.40901172,619
"Kahaloo","Ward No-02",50,5010,501054,50105402,786613.23867466,620
"Kahaloo","Ward No-03",50,5010,501054,50105403,536791.08458121,621
"Kahaloo","Ward No-04",50,5010,501054,50105404,1719697.93163676,622
"Kahaloo","Ward No-05",50,5010,501054,50105405,292438.35291892,623
"Kahaloo","Ward No-06",50,5010,501054,50105406,600058.94233909,624
"Kahaloo","Ward No-07",50,5010,501054,50105407,1072071.90201615,626
"Kahaloo","Ward No-08",50,5010,501054,50105408,630360.75286829,627
"Kahaloo","Ward No-09",50,5010,501054,50105409,1162384.67346354,628
"Nandigram","Bhatgram",50,5010,501067,50106710,51889711.1630324,629
"Nandigram","Bhatra",50,5010,501067,50106721,60193435.6957099,630
"Nandigram","Burail",50,5010,501067,50106731,57816702.9988759,631
"Nandigram","Nandigram",50,5010,501067,50106773,30500398.9898747,632
"Nandigram","Ward No-01",50,5010,501067,50106701,3849538.70440332,634
"Nandigram","Ward No-02",50,5010,501067,50106702,1858085.35736616,635
"Nandigram","Ward No-03",50,5010,501067,50106703,4056655.84526082,636
"Nandigram","Ward No-04",50,5010,501067,50106704,3527758.65917304,637
"Nandigram","Ward No-05",50,5010,501067,50106705,1667080.79322207,638
"Nandigram","Ward No-06",50,5010,501067,50106706,2073885.09165348,639
"Nandigram","Ward No-07",50,5010,501067,50106707,781181.9037983,640
"Nandigram","Ward No-08",50,5010,501067,50106708,375236.08501951,641
"Nandigram","Ward No-09",50,5010,501067,50106709,1871883.98559508,642
"Sariakandi","Bhelabari",50,5010,501081,50108111,16499363.6359857,643
"Sariakandi","Bohail",50,5010,501081,50108112,64373269.6879884,644
"Sariakandi","Chaluabari",50,5010,501081,50108119,59906730.9147858,645
"Sariakandi","Chandan Baisha",50,5010,501081,50108125,11296980.3721461,646
"Sariakandi","Fulbari",50,5010,501081,50108131,27619888.2114829,647
"Sariakandi","Hat Sherpur",50,5010,501081,50108137,28881971.6443021,648
"Sariakandi","Kamalpur",50,5010,501081,50108144,23806500.6319353,649
"Sariakandi","Karnibari",50,5010,501081,50108156,56417815.4044792,650
