ID_EF,EmissionFactor,ID_LandCover,ID_Species,AgeRange,ID_AgeRange,HeightRange,ID_HeightRange,VolumeRange,ID_VolumeRange,BasalRange,ID_BasalArea,Value,Unit,ID_EF_IPCC,Reference,Lower_Confidence_Limit,Upper_Confidence_Limit,Type_of_Parameter,latitude,longitude,Country,Division,District,Upazila,Union,FAO_biome,WWF_Eco_zone,BFI_zone
659,Total Biomass Carbon Stock,6,1283,10-20,2,Unknown,0,Unknown,9,Unknown,4,34.86,tonnes C/ha (274),2,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
660,Total Biomass Carbon Stock,6,1283,10-20,2,Unknown,0,Unknown,9,Unknown,4,62.27,tonnes C/ha (274),2,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
661,Total Biomass Carbon Stock,6,69,10-20,2,Unknown,0,Unknown,9,Unknown,4,54.14,tonnes C/ha (274),2,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
662,Total Biomass Carbon Stock,6,71,10-20,2,Unknown,0,Unknown,9,Unknown,4,120.75,tonnes C/ha (274),2,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
663,Soil Carbon Stock,6,3,1-10,1,Unknown,0,Unknown,9,Unknown,4,83,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
664,Soil Carbon Stock,6,3,1-10,1,Unknown,0,Unknown,9,Unknown,4,91.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
665,Soil Carbon Stock,6,3,10-20,2,Unknown,0,Unknown,9,Unknown,4,95.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
666,Soil Carbon Stock,6,3,10-20,2,Unknown,0,Unknown,9,Unknown,4,95.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
667,Soil Carbon Stock,6,3,10-20,2,Unknown,0,Unknown,9,Unknown,4,100.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
668,Soil Carbon Stock,6,3,10-20,2,Unknown,0,Unknown,9,Unknown,4,105.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
669,Soil Carbon Stock,6,3,10-20,2,Unknown,0,Unknown,9,Unknown,4,107,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
670,Soil Carbon Stock,6,7,10-20,2,Unknown,0,Unknown,9,Unknown,4,95.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
671,Soil Carbon Stock,6,53,10-20,2,Unknown,0,Unknown,9,Unknown,4,107,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
672,Soil Carbon Stock,6,102,10-20,2,Unknown,0,Unknown,9,Unknown,4,100.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
673,Soil Carbon Stock,6,102,10-20,2,Unknown,0,Unknown,9,Unknown,4,114,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
674,Soil Carbon Stock,6,161,1-10,1,Unknown,0,Unknown,9,Unknown,4,83.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
675,Soil Carbon Stock,6,161,10-20,2,Unknown,0,Unknown,9,Unknown,4,102,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
676,Soil Carbon Stock,6,483,1-10,1,Unknown,0,Unknown,9,Unknown,4,86,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
677,Soil Carbon Stock,6,483,1-10,1,Unknown,0,Unknown,9,Unknown,4,86.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
678,Soil Carbon Stock,6,483,10-20,2,Unknown,0,Unknown,9,Unknown,4,99,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
679,Soil Carbon Stock,6,483,20-30,3,Unknown,0,Unknown,9,Unknown,4,133,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
680,Soil Carbon Stock,6,552,1-10,1,Unknown,0,Unknown,9,Unknown,4,81.67,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
681,Soil Carbon Stock,6,552,10-20,2,Unknown,0,Unknown,9,Unknown,4,100.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
682,Soil Carbon Stock,6,243,10-20,2,Unknown,0,Unknown,9,Unknown,4,89,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
683,Soil Carbon Stock,6,810,10-20,2,Unknown,0,Unknown,9,Unknown,4,105.67,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
684,Soil Carbon Stock,6,810,10-20,2,Unknown,0,Unknown,9,Unknown,4,120.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
685,Soil Carbon Stock,6,1090,10-20,2,Unknown,0,Unknown,9,Unknown,4,83,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
686,Soil Carbon Stock,6,1283,10-20,2,Unknown,0,Unknown,9,Unknown,4,90.67,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
687,Soil Carbon Stock,6,1283,10-20,2,Unknown,0,Unknown,9,Unknown,4,94,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
688,Soil Carbon Stock,6,1283,10-20,2,Unknown,0,Unknown,9,Unknown,4,102,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
689,Soil Carbon Stock,6,69,10-20,2,Unknown,0,Unknown,9,Unknown,4,84,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
690,Soil Carbon Stock,6,71,10-20,2,Unknown,0,Unknown,9,Unknown,4,100.33,tonnes C/ha (274),4,16,Unknown,Unknown,Measured (1),22.347536,91.812332,Bangladesh,20,2015,,,11,22,5
691,Aboveground Biomass Stock,4,48,Unknown,0,Unknown,0,Unknown,9,Unknown,4,33.49,tonnes C/ha (274),3,7,Unknown,Unknown,Measured (1),21.80833,89.633335,Bangladesh,40,4047,,,12,21,4
692,Aboveground Biomass Stock,4,48,Unknown,0,Unknown,0,Unknown,9,Unknown,4,14.36,tonnes C/ha (274),3,7,Unknown,Unknown,Measured (1),21.80833,89.633335,Bangladesh,40,4047,,,12,21,4
693,Aboveground Biomass Carbon Stock,4,64,Unknown,0,Unknown,0,Unknown,9,Unknown,4,152.57,tonnes C/ha (274),3,11,Unknown,Unknown,Measured (1),22,89.458335,Bangladesh,40,4047,,,12,21,4
694,Aboveground Biomass Carbon Stock,4,48,Unknown,0,Unknown,0,Unknown,9,Unknown,4,45.24,tonnes C/ha (274),3,11,Unknown,Unknown,Measured (1),22,89.458335,Bangladesh,40,4047,,,12,21,4
695,Belowground Biomass Carbon Stock,4,64,Unknown,0,Unknown,0,Unknown,9,Unknown,4,196.54,tonnes C/ha (274),2,11,Unknown,Unknown,Measured (1),22,89.458335,Bangladesh,40,4047,,,12,21,4
696,Belowground Biomass Carbon Stock,4,48,Unknown,0,Unknown,0,Unknown,9,Unknown,4,90.83,tonnes C/ha (274),2,11,Unknown,Unknown,Measured (1),22,89.458335,Bangladesh,40,4047,,,12,21,4
697,Aboveground Biomass Carbon Stock,1,50,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.93,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
698,Aboveground Biomass Carbon Stock,1,56,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.46,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
699,Aboveground Biomass Carbon Stock,1,41,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.14,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
700,Aboveground Biomass Carbon Stock,1,92,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.19,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
701,Aboveground Biomass Carbon Stock,1,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.44,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
702,Aboveground Biomass Carbon Stock,1,53,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.7,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
703,Aboveground Biomass Carbon Stock,1,140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.66,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
704,Aboveground Biomass Carbon Stock,1,73,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.52,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
705,Aboveground Biomass Carbon Stock,1,107,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.19,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
706,Aboveground Biomass Carbon Stock,1,84,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.34,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
707,Aboveground Biomass Carbon Stock,1,574,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.17,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
708,Aboveground Biomass Carbon Stock,1,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
709,Aboveground Biomass Carbon Stock,1,95,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.19,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
710,Aboveground Biomass Carbon Stock,1,102,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.84,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
711,Aboveground Biomass Carbon Stock,1,51,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
712,Aboveground Biomass Carbon Stock,1,4,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.08,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
713,Aboveground Biomass Carbon Stock,1,35,Unknown,0,Unknown,0,Unknown,9,Unknown,4,2.32,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
714,Aboveground Biomass Carbon Stock,1,130,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.7,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
715,Aboveground Biomass Carbon Stock,1,131,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.97,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
716,Aboveground Biomass Carbon Stock,1,23,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.26,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
717,Aboveground Biomass Carbon Stock,1,136,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
718,Aboveground Biomass Carbon Stock,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.42,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
719,Aboveground Biomass Carbon Stock,1,474,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.56,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
720,Aboveground Biomass Carbon Stock,1,47,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
721,Aboveground Biomass Carbon Stock,1,78,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.52,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
722,Aboveground Biomass Carbon Stock,1,194,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.67,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
723,Aboveground Biomass Carbon Stock,1,197,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
724,Aboveground Biomass Carbon Stock,1,147,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.41,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
725,Aboveground Biomass Carbon Stock,1,230,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.84,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
726,Aboveground Biomass Carbon Stock,1,243,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.21,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
727,Aboveground Biomass Carbon Stock,1,163,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.05,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
728,Aboveground Biomass Carbon Stock,1,88,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
729,Aboveground Biomass Carbon Stock,1,284,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.19,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
730,Aboveground Biomass Carbon Stock,1,287,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.19,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
731,Aboveground Biomass Carbon Stock,1,149,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.1,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
732,Aboveground Biomass Carbon Stock,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.1,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
733,Aboveground Biomass Carbon Stock,1,161,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.84,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
734,Aboveground Biomass Carbon Stock,1,155,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
735,Aboveground Biomass Carbon Stock,1,153,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.05,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
736,Aboveground Biomass Carbon Stock,1,376,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.05,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
737,Aboveground Biomass Carbon Stock,1,386,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
738,Aboveground Biomass Carbon Stock,1,433,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.17,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
739,Aboveground Biomass Carbon Stock,1,441,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.31,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
740,Aboveground Biomass Carbon Stock,1,117,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.07,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
741,Aboveground Biomass Carbon Stock,1,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.11,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
742,Aboveground Biomass Carbon Stock,1,118,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.08,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
743,Aboveground Biomass Carbon Stock,1,474,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
744,Aboveground Biomass Carbon Stock,1,478,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
745,Aboveground Biomass Carbon Stock,1,479,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.22,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
746,Aboveground Biomass Carbon Stock,1,483,Unknown,0,Unknown,0,Unknown,9,Unknown,4,7.9,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
747,Aboveground Biomass Carbon Stock,1,500,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.97,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
748,Aboveground Biomass Carbon Stock,1,135,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
749,Aboveground Biomass Carbon Stock,1,140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.16,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
750,Aboveground Biomass Carbon Stock,1,535,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
751,Aboveground Biomass Carbon Stock,1,166,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.65,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
752,Aboveground Biomass Carbon Stock,1,85,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
753,Aboveground Biomass Carbon Stock,1,588,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.14,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
754,Aboveground Biomass Carbon Stock,1,604,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.7,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
755,Aboveground Biomass Carbon Stock,1,614,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.22,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
756,Aboveground Biomass Carbon Stock,1,641,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
757,Aboveground Biomass Carbon Stock,1,651,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
758,Aboveground Biomass Carbon Stock,1,1112,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
759,Aboveground Biomass Carbon Stock,1,99,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
760,Aboveground Biomass Carbon Stock,1,672,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
761,Aboveground Biomass Carbon Stock,1,99,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
762,Aboveground Biomass Carbon Stock,1,678,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.08,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
763,Aboveground Biomass Carbon Stock,1,243,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
764,Aboveground Biomass Carbon Stock,1,243,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.67,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
765,Aboveground Biomass Carbon Stock,1,94,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
766,Aboveground Biomass Carbon Stock,1,162,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.23,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
767,Aboveground Biomass Carbon Stock,1,126,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.1,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
768,Aboveground Biomass Carbon Stock,1,1039,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
769,Aboveground Biomass Carbon Stock,1,759,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.92,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
770,Aboveground Biomass Carbon Stock,1,68,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.21,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
771,Aboveground Biomass Carbon Stock,1,153,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
772,Aboveground Biomass Carbon Stock,1,977,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.23,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
773,Aboveground Biomass Carbon Stock,1,810,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.31,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
774,Aboveground Biomass Carbon Stock,1,813,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.58,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
775,Aboveground Biomass Carbon Stock,1,141,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
776,Aboveground Biomass Carbon Stock,1,826,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
777,Aboveground Biomass Carbon Stock,1,49,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.37,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
778,Aboveground Biomass Carbon Stock,1,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.32,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
779,Aboveground Biomass Carbon Stock,1,857,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.1,tonnes C/ha (274),3,2,Unknown,Unknown,Measured (1),22.125,92.016665,Bangladesh,20,2015,,,11,17,5
